#    wavelength_obsframe_um         flux_obsframe_mJy
           23636.6228576325          2.3055052444e-02
           23647.5104314848          2.3063441813e-02
           23658.4030204048          2.3071834420e-02
           23669.3006267025          2.3080230264e-02
           23680.2032526892          2.3088629347e-02
           23691.1109006769          2.3097031671e-02
           23702.0235729790          2.3105437235e-02
           23712.9412719097          2.3113846041e-02
           23723.8639997844          2.3122258090e-02
           23734.7917589197          2.3130673384e-02
           23745.7245516329          2.3139091922e-02
           23756.6623802426          2.3147513706e-02
           23767.6052470687          2.3155938737e-02
           23778.5531544317          2.3164367016e-02
           23789.5061046533          2.3172798683e-02
           23800.4641000566          2.3181234782e-02
           23811.4271429654          2.3189674129e-02
           23822.3952357047          2.3198116725e-02
           23833.3683806006          2.3206562569e-02
           23844.3465799802          2.3215011664e-02
           23855.3298361717          2.3223464010e-02
           23866.3181515045          2.3231919609e-02
           23877.3115283088          2.3240378461e-02
           23888.3099689161          2.3248840568e-02
           23899.3134756590          2.3257305930e-02
           23910.3220508710          2.3265774548e-02
           23921.3356968866          2.3274246424e-02
           23932.3544160417          2.3282721558e-02
           23943.3782106732          2.3291199952e-02
           23954.4070831188          2.3299681606e-02
           23965.4410357174          2.3308166522e-02
           23976.4800708093          2.3316654700e-02
           23987.5241907354          2.3325146142e-02
           23998.5733978380          2.3333640849e-02
           24009.6276944603          2.3342138856e-02
           24020.6870829466          2.3350640422e-02
           24031.7515656425          2.3359145255e-02
           24042.8211448944          2.3367653356e-02
           24053.8958230499          2.3376164726e-02
           24064.9756024577          2.3384679366e-02
           24076.0604854675          2.3393197276e-02
           24087.1504744303          2.3401718458e-02
           24098.2455716977          2.3410242914e-02
           24109.3457796230          2.3418770643e-02
           24120.4511005602          2.3427301647e-02
           24131.5615368645          2.3435835927e-02
           24142.6770908920          2.3444373484e-02
           24153.7977650002          2.3452914319e-02
           24164.9235615475          2.3461458433e-02
           24176.0544828934          2.3470005828e-02
           24187.1905313984          2.3478556503e-02
           24198.3317094243          2.3487110461e-02
           24209.4780193340          2.3495667701e-02
           24220.6294634911          2.3504228226e-02
           24231.7860442607          2.3512792023e-02
           24242.9477640088          2.3521358925e-02
           24254.1146251026          2.3529929115e-02
           24265.2866299102          2.3538502594e-02
           24276.4637808010          2.3547079363e-02
           24287.6460801454          2.3555659423e-02
           24298.8335303149          2.3564242775e-02
           24310.0261336821          2.3572829420e-02
           24321.2238926206          2.3581419359e-02
           24332.4268095052          2.3590012593e-02
           24343.6348867119          2.3598609123e-02
           24354.8481266176          2.3607208951e-02
           24366.0665316002          2.3615812077e-02
           24377.2901040390          2.3624418502e-02
           24388.5188463142          2.3633028227e-02
           24399.7527608073          2.3641641254e-02
           24410.9918499005          2.3650257583e-02
           24422.2361159774          2.3658877215e-02
           24433.4855614228          2.3667500152e-02
           24444.7401886223          2.3676126395e-02
           24455.9999999628          2.3684755944e-02
           24467.2649978321          2.3638450394e-02
           24478.5351846194          2.3647160754e-02
           24489.8105627148          2.3655874324e-02
           24501.0911345095          2.3664591105e-02
           24512.3769023958          2.3673311097e-02
           24523.6678687672          2.3682034303e-02
           24534.9640360183          2.3690760723e-02
           24546.2654065445          2.3699490359e-02
           24557.5719827428          2.3708223211e-02
           24568.8837670110          2.3716959281e-02
           24580.2007617481          2.3725698571e-02
           24591.5229693540          2.3734441080e-02
           24602.8503922299          2.3743186811e-02
           24614.1830327782          2.3751935765e-02
           24625.5208934023          2.3760687943e-02
           24636.8639765064          2.3769443345e-02
           24648.2122844964          2.3778201974e-02
           24659.5658197790          2.3786963830e-02
           24670.9245847618          2.3795728915e-02
           24682.2885818538          2.3804497230e-02
           24693.6578134651          2.3813268776e-02
           24705.0322820068          2.3822043553e-02
           24716.4119898912          2.3830821565e-02
           24727.7969395315          2.3839602810e-02
